N,P,K,temperature,humidity,ph,durationmonths,rainfall,period,label
7.0,17.0,26.0,34.89226666,48.75613373,6.414526606000000,72,91.63074547,summer,mango
38.0,15.0,27.0,33.746268600000000,48.50387598,6.777788126000000,72,92.26439205,summer,mango
5.0,19.0,25.0,27.35110560000000,54.43945147,6.441328044000000,72,96.27792547,summer,mango
37.0,36.0,26.0,32.89300162,52.61323969,4.650536197000000,72,94.49161372,summer,mango
21.0,31.0,32.0,35.38598705,51.42664176,5.254532213000000,72,90.29643888,summer,mango
37.0,36.0,27.0,27.55297360000000,47.90859131,5.910634533000000,72,90.40332704,summer,mango
23.0,23.0,30.0,32.82141065,47.45553843,4.75527363100000,72,90.89173106,summer,mango
36.0,26.0,26.0,30.17294105,51.084590300000000,6.814630246000000,72,95.23444287,summer,mango
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119000000,72,100.758622600000000,summer,mango
26.0,18.0,30.0,32.06097197,51.08494181,6.33623462400000,72,96.59816497,summer,mango
22.0,17.0,26.0,28.69818144,47.71875722,4.754435025000000,72,99.642454000,summer,mango
11.0,34.0,32.0,29.14305008,49.40983294,6.831706773000000,72,97.55155537,summer,mango
29.0,35.0,28.0,28.34716110000000,53.53903102,6.9674178,72,90.40260445,summer,mango
22.0,28.0,26.0,27.67256197,45.41692012,4.947683034000000,72,92.84991507,summer,mango
23.0,24.0,32.0,28.121809300000000,46.16888595,5.630619901000000,72,93.30247448,summer,mango
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,72,92.21318555,summer,mango
2.0,24.0,34.0,28.89409382,54.80750249,6.472774648000000,72,94.76322976,summer,mango
39.0,37.0,25.0,33.33024826,45.61143594,6.953246506000000,72,98.28583013,summer,mango
15.0,36.0,27.0,27.78912455,53.96886679,5.6437102,72,91.01152997,summer,mango
3.0,18.0,31.0,31.65333432,48.20662669,6.39231397300000,72,91.09745581,summer,mango
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523000000,72,91.405983000,summer,mango
33.0,31.0,34.0,31.32995611,50.22287593,5.42126528300000,72,89.78216168,summer,mango
14.0,29.0,32.0,35.63627319,48.97047762,6.942520105000000,72,97.51952041,summer,mango
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509000000,72,89.98024312,summer,mango
9.0,21.0,32.0,32.26935342,53.56092806,5.870116071000000,72,95.94035356,summer,mango
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,72,95.89898581,summer,mango
9.0,38.0,25.0,34.58561471,50.34035336,5.497946899000000,72,100.306071900000000,summer,mango
26.0,24.0,34.0,31.27180992,52.23810152,6.811291098000000,72,89.74409017,summer,mango
31.0,36.0,29.0,33.93679864,52.72170281,6.460542749000000,72,97.461191800000000,summer,mango
14.0,18.0,35.0,31.09154239,47.02058367,4.791146778000000,72,91.46664318,summer,mango
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522,72,89.59371481,summer,mango
28.0,27.0,34.0,32.45465292,50.69693751,6.526654345000000,72,95.04871605,summer,mango
0.0,17.0,30.0,35.47478322,47.97230503,6.279133738000000,72,97.79072474,summer,mango
1.0,29.0,29.0,27.32961444,49.30347234,6.05202604700000,72,93.53197359,summer,mango
2.0,36.0,31.0,30.90225239,49.95955487,5.73171945,72,91.77522598,summer,mango
12.0,27.0,26.0,29.09382275,45.566105900000000,5.32307197,72,96.23520043,summer,mango
7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,72,96.63721027,summer,mango
0.0,36.0,26.0,34.13072188,51.25786185,5.101206389000000,72,96.38808001,summer,mango
26.0,35.0,31.0,33.44619894,53.05980465,5.339556562000000,72,98.05089394,summer,mango
27.0,21.0,30.0,35.391546400000000,52.48823147,5.061081874000000,72,91.22881052,summer,mango
22.0,38.0,31.0,31.53356352,53.06009323,5.8211060,72,98.57025046,summer,mango
22.0,18.0,31.0,30.76455150000000,47.93791463,5.956027059000000,72,90.38503469,summer,mango
28.0,23.0,28.0,30.01821337,50.098318,5.676032581000000,72,96.08745082,summer,mango
7.0,31.0,27.0,31.32863689,47.59319575,6.524114355000000,72,94.67344737,summer,mango
29.0,34.0,26.0,33.88004781,54.39416048,6.2739537,72,89.29147581,summer,mango
8.0,37.0,33.0,28.07802689,54.964053400000000,6.12816775700000,72,97.45373619,summer,mango
39.0,16.0,27.0,35.53845018,52.94641947,4.934964765000000,72,91.54560427,summer,mango
40.0,24.0,25.0,28.70595247,50.44030129,5.445008416000000,72,95.894644400000000,summer,mango
19.0,38.0,26.0,31.48451729,48.77926304,4.525722333000000,72,93.17221967,summer,mango
21.0,21.0,30.0,27.69819273,51.41593238,5.40390832800000,72,100.772070500000000,summer,mango
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545000000,72,93.92375879,summer,mango
31.0,20.0,30.0,32.17752026,54.01352682,6.207495815000000,72,91.88766069,summer,mango
18.0,26.0,31.0,32.61126140000000,47.74916499,5.41847525700000,72,91.10190759,summer,mango
3.0,49.0,18.0,27.91095209,64.70930606,3.692863601000000,3,32.67891866,summer,mothbeans
22.0,59.0,23.0,27.32220619,51.27868781,4.371745575000000,3,36.503791400000000,summer,mothbeans
36.0,58.0,25.0,28.66024187,59.318911800000000,8.39913595800000,3,36.92629678,summer,mothbeans
4.0,43.0,18.0,29.02955344,61.09387478,8.840656256000000,3,72.98016599,summer,mothbeans
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903000000,3,32.05025323,summer,mothbeans
32.0,43.0,22.0,31.99928579,54.107746100000000,5.270749441000000,3,71.626669600000000,summer,mothbeans
14.0,55.0,15.0,27.33580911,55.27755933,8.050304395000000,3,73.44775287,summer,mothbeans
5.0,35.0,20.0,28.92952635,53.57014709,9.679240873000000,3,66.35634104,summer,mothbeans
25.0,57.0,24.0,27.65472156,58.59986279,6.974978386000000,3,36.94255012,summer,mothbeans
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,3,61.32935611,summer,mothbeans
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,3,53.56783314,summer,mothbeans
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,3,67.43488235,summer,mothbeans
27.0,43.0,23.0,31.70447482,56.85420099,5.875333778000000,3,44.94317432,summer,mothbeans
24.0,38.0,22.0,24.47876451,58.51663927,8.202706015000000,3,34.96933295,summer,mothbeans
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193000000,3,74.44330654,summer,mothbeans
29.0,57.0,20.0,25.60973447,50.733006900000000,5.87707519,3,53.39249517,summer,mothbeans
31.0,35.0,23.0,30.30260453,47.18283631,7.707595055000000,3,68.04039813,summer,mothbeans
0.0,55.0,25.0,28.17489437,43.667229900000000,4.524171562000000,3,45.78172762,summer,mothbeans
7.0,45.0,22.0,25.50634557,44.830255100000000,9.926212291000000,3,74.32635105,summer,mothbeans
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696000000,3,32.76742894,summer,mothbeans
11.0,44.0,17.0,26.34043268,55.59160391,8.016210782000000,3,35.105119700000000,summer,mothbeans
22.0,49.0,22.0,28.23494706,61.562051700000000,3.71105919,3,72.66666443,summer,mothbeans
9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,3,48.25207759,summer,mothbeans
28.0,48.0,15.0,25.16125354,55.25435777,9.254089438000000,3,40.89732789,summer,mothbeans
26.0,50.0,19.0,27.317912500000000,51.66921088,6.005242945000000,3,32.55919573,summer,mothbeans
36.0,56.0,20.0,25.412376500000000,49.66474269,7.437078236000000,3,31.87416982,summer,mothbeans
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173000000,3,53.120527700000000,summer,mothbeans
24.0,37.0,21.0,30.573999000,58.22686794,5.818219385000000,3,62.74803826,summer,mothbeans
22.0,43.0,24.0,25.42517036,53.220827,4.52363558,3,46.19374559,summer,mothbeans
36.0,43.0,24.0,27.09400578,43.65305437,3.510404312000000,3,41.53749535,summer,mothbeans
22.0,44.0,24.0,24.30935081,56.32938343,6.030447288000000,3,58.99536268,summer,mothbeans
17.0,43.0,22.0,30.06142622,45.90067655,5.49834080800000,3,41.055091500000000,summer,mothbeans
8.0,45.0,15.0,28.09568993,60.983538,4.61136408,3,33.84110759,summer,mothbeans
7.0,56.0,23.0,26.33908791,40.00933429,5.54521923200000,3,55.50429227,summer,mothbeans
36.0,57.0,16.0,28.61409059,57.14218792,8.29287573400000,3,57.02891698,summer,mothbeans
11.0,45.0,19.0,28.70012137,44.359648000,3.828031463000000,3,44.11622138,summer,mothbeans
6.0,36.0,22.0,24.21610338,59.79236306,8.869532817000000,3,42.24783476,summer,mothbeans
17.0,57.0,20.0,28.50677929,45.20094476,3.793575185000000,3,66.176145600000000,summer,mothbeans
4.0,47.0,20.0,25.97948991,64.95585424,4.193189124000000,3,72.19245835,summer,mothbeans
9.0,49.0,16.0,30.88482722,41.36561835,7.66153734800000,3,55.053805000,summer,mothbeans
25.0,51.0,24.0,25.504241900000000,61.66852372,9.392694614000000,3,65.07981523,summer,mothbeans
36.0,44.0,21.0,25.12528913,51.33189406,4.516154055000000,3,38.48678973,summer,mothbeans
21.0,38.0,20.0,27.10508014,63.56791363,5.794289715000000,3,62.20279647,summer,mothbeans
37.0,57.0,20.0,31.100624700000000,44.82069159,7.354286985000000,3,70.79934452,summer,mothbeans
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566000000,3,64.16167699,summer,mothbeans
29.0,44.0,20.0,30.04132304,63.56222995,8.620107545000000,3,31.83192392,summer,mothbeans
25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,3,50.28438729,summer,mothbeans
10.0,44.0,24.0,30.99256944,43.02151392,8.034412500000000,3,58.27600682,summer,mothbeans
23.0,35.0,18.0,26.490833200000000,47.36534833,5.414492777000000,3,36.99362831,summer,mothbeans
9.0,60.0,23.0,31.96987867,57.17377029,6.2760043,3,64.25520357,summer,mothbeans
3.0,58.0,21.0,25.36140526,46.82652785,9.160691747000000,3,55.60523179,summer,mothbeans
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711000000,3,48.46797044,summer,mothbeans
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843000000,3,70.471304300000000,summer,mothbeans
39.0,36.0,22.0,29.34317422,60.50320928,9.072011412000000,3,34.03335472,summer,mothbeans
32.0,41.0,16.0,28.63618921,61.39451307,7.702287236000000,3,68.54877876,summer,mothbeans
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,3,52.081088600000000,summer,mothbeans
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,3,57.04826619,summer,mothbeans
4.0,46.0,15.0,31.01274943,62.40392519,3.504752314000000,3,63.77192383,summer,mothbeans
21.0,39.0,20.0,27.06179658,52.300317300000000,7.38800748300000,3,60.74583498,summer,mothbeans
35.0,57.0,25.0,27.095628800000000,42.26206161,8.340398059000000,3,71.127104,summer,mothbeans
22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,3,64.53027638,summer,mothbeans
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825000000,3,40.85534718,summer,mothbeans
17.0,56.0,17.0,27.94293692,45.41393636,5.956585100000000,3,69.66289997,summer,mothbeans
28.0,57.0,17.0,30.47757686,61.58245338,9.416003106000000,3,61.86633917,summer,mothbeans
22.0,36.0,16.0,30.58139475,50.77148138,8.18422855,3,64.58559639,summer,mothbeans
11.0,41.0,19.0,26.85911286,41.81420849,5.131779302000000,3,44.13827124,summer,mothbeans
38.0,38.0,18.0,26.31051759,61.18749126,6.29413031300000,3,35.73403813,summer,mothbeans
23.0,37.0,24.0,28.77833449,44.225260500000000,7.991902443000000,3,33.95825723,summer,mothbeans
25.0,35.0,20.0,28.90245417,43.35365671,8.923095695000000,3,71.90018566,summer,mothbeans
40.0,45.0,20.0,29.37687468,57.69622912,6.878498176000000,3,38.34303462,summer,mothbeans
23.0,58.0,19.0,24.17093241,58.25204566,5.24363484900000,3,59.18953429,summer,mothbeans
2.0,56.0,23.0,26.65333029,59.79023382,7.550090941000000,3,36.91852635,summer,mothbeans
3.0,56.0,17.0,28.19912143,53.50567601,8.70929168800000,3,52.13580529,summer,mothbeans
26.0,51.0,25.0,28.76488954,52.62741529,7.79250806800000,3,55.21606732,summer,mothbeans
39.0,42.0,20.0,29.349970600000000,61.25353851,8.05590885800000,3,40.82840673,summer,mothbeans
27.0,59.0,20.0,28.00937423,52.60950014,4.397698806000000,3,36.01203025,summer,mothbeans
24.0,45.0,19.0,26.85851927,48.824638700000000,5.9523850,3,34.742645900000000,summer,mothbeans
7.0,40.0,17.0,31.212394500000000,40.92604945,8.53207873300000,3,53.78769958,summer,mothbeans
15.0,45.0,23.0,24.20422636,61.43378674,7.224193642000000,3,46.020395900000000,summer,mothbeans
26.0,52.0,23.0,29.98835437,49.60384796,4.931890506000000,3,52.92929636,summer,mothbeans
20.0,45.0,16.0,29.93964907,54.61813464,4.626212446000000,3,45.43669946,summer,mothbeans
34.0,54.0,24.0,31.211929800000000,41.55934359,5.026003659000000,3,68.80141783,summer,mothbeans
19.0,51.0,25.0,26.80474415,48.23991436,3.525366100000000,3,43.87801983,summer,mothbeans
29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,3,64.56807592,summer,mothbeans
20.0,50.0,22.0,30.99694676,46.42693735,9.406887533000000,3,38.31597852,summer,mothbeans
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,3,50.197826900000000,summer,mothbeans
15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,3,44.86052932,summer,mothbeans
35.0,55.0,22.0,30.88883074,52.62696801,8.634929739000000,3,55.51932414,summer,mothbeans
9.0,59.0,25.0,30.39321309,60.16299493,7.699200949000000,3,35.37493212,summer,mothbeans
40.0,45.0,18.0,30.43683729,55.20522037,5.261285926000000,3,30.92014047,summer,mothbeans
35.0,38.0,19.0,25.32688786,63.18180319,9.112771682000000,3,32.71129281,summer,mothbeans
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542000000,3,33.48919022,summer,mothbeans
40.0,55.0,18.0,30.38257873,40.592607100000000,7.115994051000000,3,47.95406479,summer,mothbeans
18.0,36.0,23.0,24.01825377,53.76623369,7.214078621000000,3,35.03404425,summer,mothbeans
35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,3,65.67591794,summer,mothbeans
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888000000,3,42.44054315,summer,mothbeans
22.0,51.0,16.0,27.96583691,61.34900107,8.639586199000000,3,70.10472076,summer,mothbeans
33.0,47.0,17.0,24.86803974,48.27531965,8.621514073000000,3,63.918765400000000,summer,mothbeans
2.0,51.0,17.0,25.87682261,45.96341933,5.838508699000000,3,38.53254678,summer,mothbeans
16.0,51.0,21.0,31.01963639,49.976752,3.532008668000000,3,32.81296548,summer,mothbeans
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055000000,3,28.08253201,summer,muskmelon
114.0,27.0,48.0,27.82054812,93.03555162,6.52840437800000,3,26.32405487,summer,muskmelon
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572000000,3,22.52497327,summer,muskmelon
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807000000,3,20.76223014,summer,muskmelon
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021000000,3,28.16057247,summer,muskmelon
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669000000,3,26.26243014,summer,muskmelon
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295000000,3,21.30290472,summer,muskmelon
114.0,30.0,51.0,29.24908541,90.06998135,6.06917184700000,3,25.93496537,summer,muskmelon
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646000000,3,25.21609113,summer,muskmelon
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639000000,3,26.23838511,summer,muskmelon
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474000000,3,29.86681385,summer,muskmelon
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459000000,3,29.119473900000000,summer,muskmelon
83.0,7.0,45.0,29.08417927,90.73891887,6.70410412700000,3,25.33014238,summer,muskmelon
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024000000,3,21.08484101,summer,muskmelon
109.0,26.0,45.0,28.27973674,90.38971208,6.22453544900000,3,21.58992507,summer,muskmelon
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414000000,3,20.88620369,summer,muskmelon
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984000000,3,26.83924845,summer,muskmelon
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691000000,3,21.26034986,summer,muskmelon
82.0,18.0,48.0,29.09588297,94.16748386,6.1590508,3,26.70581328,summer,muskmelon
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244000000,3,29.110259400000000,summer,muskmelon
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945000000,3,28.78654515,summer,muskmelon
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623000000,3,23.66620626,summer,muskmelon
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394000000,3,27.56918621,summer,muskmelon
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,3,27.95602304,summer,muskmelon
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369000000,3,20.36001144,summer,muskmelon
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319000000,3,24.52020164,summer,muskmelon
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441,3,23.69586761,summer,muskmelon
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502000000,3,22.68766503,summer,muskmelon
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621000000,3,22.81863447,summer,muskmelon
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814000000,3,28.70627683,summer,muskmelon
100.0,17.0,48.0,29.72791119,94.29753295,6.36780063200000,3,26.52364146,summer,muskmelon
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938000000,3,23.44398467,summer,muskmelon
104.0,25.0,51.0,28.96361426,93.88482153,6.46998327600000,3,23.56130173,summer,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.09401633800000,3,29.44008034,summer,muskmelon
98.0,26.0,52.0,27.33897716,90.69759008,6.15009089900000,3,28.69113835,summer,muskmelon
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425000000,3,25.37828397,summer,muskmelon
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748000000,3,21.750877400000000,summer,muskmelon
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334000000,3,28.36535596,summer,muskmelon
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932000000,3,23.28207838,summer,muskmelon
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579000000,3,25.129004800000000,summer,muskmelon
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053000000,3,26.51924782,summer,muskmelon
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075000000,3,26.47844429,summer,muskmelon
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725000000,3,24.93861254,summer,muskmelon
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727000000,3,21.19014526,summer,muskmelon
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739000000,3,20.21126747,summer,muskmelon
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293000000,3,22.21807088,summer,muskmelon
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112000000,3,20.49035619,summer,muskmelon
83.0,11.0,53.0,29.54097171,92.91778307,6.16392124800000,3,21.965307700000000,summer,muskmelon
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389000000,3,25.16359891,summer,muskmelon
98.0,26.0,49.0,27.29035669,90.53330091,6.13016047300000,3,23.49535234,summer,muskmelon
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681000000,3,27.27899847,summer,muskmelon
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234000000,3,26.30820876,summer,muskmelon
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816000000,3,26.85422624,summer,muskmelon
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974000000,3,21.90440445,summer,muskmelon
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877000000,3,20.66127836,summer,muskmelon
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843000000,3,20.76212031,summer,muskmelon
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645000000,3,28.94766949,summer,muskmelon
100.0,14.0,49.0,29.48882958,91.07574233,6.36595665800000,3,26.01909355,summer,muskmelon
89.0,9.0,47.0,29.47156259,90.77069618,6.6683828,3,28.75226067,summer,muskmelon
95.0,16.0,46.0,27.07672650000000,90.14362622,6.74669542,3,24.451464800000000,summer,muskmelon
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834000000,3,25.09484511,summer,muskmelon
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,3,22.84203589,summer,muskmelon
93.0,20.0,50.0,29.93061247,93.22980899,6.44879268900000,3,24.34814338,summer,muskmelon
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275000000,3,20.39020503,summer,muskmelon
111.0,5.0,47.0,28.03306461,91.47355778,6.2744528,3,21.17924769,summer,muskmelon
111.0,5.0,52.0,29.884305500000000,94.037114700000000,6.135996372000000,3,21.000098800000000,summer,muskmelon
111.0,15.0,54.0,27.705837300000000,92.91185695,6.194090172000000,3,22.06207161,summer,muskmelon
89.0,11.0,47.0,29.78714005,94.65343534,6.32782296200000,3,27.865944200000000,summer,muskmelon
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672,3,27.59871780000000,summer,muskmelon
95.0,30.0,52.0,29.48069921,90.33698678,6.64047086300000,3,26.036576800000000,summer,muskmelon
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129000000,3,21.01796432,summer,muskmelon
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469000000,3,21.84869328,summer,muskmelon
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,3,24.15591199,summer,muskmelon
94.0,5.0,55.0,28.585464900000000,91.89216849,6.08568234400000,3,26.88372572,summer,muskmelon
84.0,18.0,46.0,27.08808014,93.42402083,6.78105037300000,3,25.32159689,summer,muskmelon
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421000000,3,21.61893763,summer,muskmelon
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661000000,3,24.05207925,summer,muskmelon
86.0,18.0,45.0,28.96586565,90.71832938,6.56675910200000,3,22.25838137,summer,muskmelon
113.0,28.0,48.0,28.87726019,92.48839665,6.17052051800000,3,24.44267592,summer,muskmelon
115.0,18.0,53.0,29.17052093,94.19790371,6.0124804,3,22.06994464,summer,muskmelon
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335000000,3,21.44532907,summer,muskmelon
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922000000,3,28.83568362,summer,muskmelon
117.0,25.0,54.0,28.68275966,92.50969311,6.15068636400000,3,29.11187663,summer,muskmelon
83.0,15.0,49.0,28.92705913,91.39356832,6.43800815300000,3,23.20076686,summer,muskmelon
120.0,16.0,51.0,27.99901833,91.64193051,6.54704190300000,3,23.28618248,summer,muskmelon
111.0,5.0,50.0,27.59350075,91.79742953,6.39989145700000,3,24.84266123,summer,muskmelon
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318000000,3,24.69720481,summer,muskmelon
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864000000,3,27.26588346,summer,muskmelon
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816000000,3,26.48240255,summer,muskmelon
102.0,11.0,47.0,27.98780984,92.78226196,6.50490697900000,3,27.14509034,summer,muskmelon
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225000000,3,20.76582087,summer,muskmelon
87.0,21.0,52.0,27.35062960000000,94.291195,6.06766549800000,3,27.21244021,summer,muskmelon
114.0,8.0,52.0,29.34081108,94.551353900000000,6.419083092000000,3,28.22908103,summer,muskmelon
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,3,28.98574189,summer,muskmelon
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383000000,3,25.08146686,summer,muskmelon
96.0,13.0,55.0,29.527530500000000,94.57459443,6.700337732000000,3,21.13545688,summer,muskmelon
82.0,26.0,47.0,28.50416396,93.46806467,6.56531265300000,3,24.20007242,summer,muskmelon
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359000000,3,23.036250300000000,summer,muskmelon
90.0,15.0,52.0,27.04927452,91.382173100000000,6.448061578000000,3,23.65747461,summer,muskmelon
106.0,16.0,54.0,28.96017885,91.69532178,6.585872508000000,3,24.745819800000000,summer,muskmelon
22.0,30.0,12.0,15.78144173,92.51077745,6.35400674400000,48,119.035002000,fall or spring,orange
37.0,6.0,13.0,26.03097313,91.50819306,7.51175506800000,48,101.284773800000000,fall or spring,orange
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382000000,48,111.226688500000000,fall or spring,orange
7.0,16.0,9.0,18.87957654,92.04304496,7.81391660300000,48,114.665951100000000,fall or spring,orange
20.0,7.0,9.0,29.47741671,91.57802915,7.1291369,48,111.172749700000000,fall or spring,orange
26.0,27.0,10.0,28.06903173,92.91487288,6.079998496000000,48,114.133941600000000,fall or spring,orange
5.0,23.0,15.0,25.66901098,92.04670813,7.40893939200000,48,112.542419900000000,fall or spring,orange
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261000000,48,114.416179,fall or spring,orange
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647000000,48,106.071198500000000,fall or spring,orange
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111000000,48,102.695870300000000,fall or spring,orange
21.0,17.0,15.0,23.98289638,91.547314500000000,7.45599107200000,48,118.490169700000000,fall or spring,orange
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114000000,48,117.369530,fall or spring,orange
6.0,9.0,12.0,31.08368929,90.14362642,7.02874640600000,48,109.689465800000000,fall or spring,orange
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299000000,48,100.196176200000000,fall or spring,orange
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759000000,48,116.379652500000000,fall or spring,orange
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744000000,48,111.780373,fall or spring,orange
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982000000,48,103.568492600000000,fall or spring,orange
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889000000,48,102.835632000,fall or spring,orange
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503000000,48,103.923226000,fall or spring,orange
16.0,8.0,9.0,24.60297538,91.28408653,7.60118984300000,48,111.294811500000000,fall or spring,orange
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432,48,101.470570400000000,fall or spring,orange
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475000000,48,116.450422000,fall or spring,orange
8.0,7.0,10.0,28.262048800000000,91.98317355,6.929216014000000,48,105.213225900000000,fall or spring,orange
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216000000,48,110.333265500000000,fall or spring,orange
33.0,14.0,8.0,21.03200078,92.964196900000000,7.684420446000000,48,110.682394400000000,fall or spring,orange
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916000000,48,115.765990200000000,fall or spring,orange
21.0,29.0,12.0,22.30318989,92.15987039,6.438668989000000,48,117.368810400000000,fall or spring,orange
11.0,14.0,5.0,11.50322938,94.893318400000000,6.946354724000000,48,115.568378,fall or spring,orange
9.0,8.0,15.0,14.34320488,94.35734702,7.994465371000000,48,110.222312,fall or spring,orange
5.0,18.0,14.0,33.10569810000000,93.48447453,7.43411880700000,48,119.170911300000000,fall or spring,orange
29.0,25.0,14.0,30.49183837,90.458286500000000,7.781988584000000,48,113.330210500000000,fall or spring,orange
33.0,12.0,15.0,30.25578031,92.03272799,6.052318465000000,48,116.717312500000000,fall or spring,orange
8.0,16.0,6.0,12.22816189,90.26457428,7.106650373000000,48,108.416170600000000,fall or spring,orange
